index,recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,visit,conversion,spend
23418,2,2) $100 - $200,151.16,1,0,Rural,1,Phone,No E-Mail,0,0,0.0
29942,6,1) $0 - $100,67.35,1,0,Urban,1,Phone,No E-Mail,0,0,0.0
60120,1,1) $0 - $100,29.99,0,1,Urban,1,Web,No E-Mail,0,0,0.0
9923,3,5) $500 - $750,703.47,1,0,Rural,1,Phone,No E-Mail,0,0,0.0
7975,1,3) $200 - $350,255.66,1,1,Urban,1,Web,No E-Mail,0,0,0.0
47709,9,2) $100 - $200,161.75,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0
37065,10,2) $100 - $200,137.74,0,1,Surburban,1,Web,No E-Mail,0,0,0.0
32257,4,5) $500 - $750,671.56,1,1,Urban,1,Phone,Womens E-Mail,0,0,0.0
45150,1,4) $350 - $500,464.09,1,0,Urban,1,Web,Womens E-Mail,0,0,0.0
1905,1,4) $350 - $500,428.67,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
40159,2,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
48619,10,2) $100 - $200,100.67,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0
60682,11,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0
38444,1,3) $200 - $350,275.86,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0
46983,1,2) $100 - $200,187.8,0,1,Rural,1,Web,Womens E-Mail,0,0,0.0
62483,7,2) $100 - $200,101.78,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0
7739,9,3) $200 - $350,200.67,1,0,Urban,0,Web,No E-Mail,0,0,0.0
15943,3,"7) $1,000 +",1041.93,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0
31127,3,5) $500 - $750,654.9,1,1,Urban,1,Multichannel,No E-Mail,0,0,0.0
14581,1,3) $200 - $350,299.35,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0
18881,10,2) $100 - $200,108.6,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
16009,7,2) $100 - $200,104.31,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0
8509,9,1) $0 - $100,48.69,0,1,Urban,0,Web,Womens E-Mail,1,0,0.0
30195,8,3) $200 - $350,289.19,1,1,Urban,1,Web,Womens E-Mail,0,0,0.0
36726,1,4) $350 - $500,498.07,1,0,Rural,1,Phone,No E-Mail,0,0,0.0
52842,2,1) $0 - $100,77.11,1,0,Rural,1,Phone,Womens E-Mail,0,0,0.0
61013,9,2) $100 - $200,191.88,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0
25274,4,5) $500 - $750,541.17,1,0,Surburban,1,Web,No E-Mail,0,0,0.0
44920,1,1) $0 - $100,29.99,0,1,Rural,0,Web,No E-Mail,0,0,0.0
13283,10,4) $350 - $500,391.27,1,0,Rural,0,Web,No E-Mail,0,0,0.0
28411,2,3) $200 - $350,267.8,1,0,Urban,1,Phone,No E-Mail,0,0,0.0
11491,9,4) $350 - $500,350.46,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
54537,9,2) $100 - $200,184.23,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0
13501,2,5) $500 - $750,502.92,1,1,Surburban,1,Multichannel,Womens E-Mail,1,0,0.0
32807,2,4) $350 - $500,475.49,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0
13090,10,4) $350 - $500,394.95,1,1,Urban,0,Phone,Womens E-Mail,1,0,0.0
8373,5,2) $100 - $200,144.96,0,1,Urban,0,Web,No E-Mail,0,0,0.0
43513,10,2) $100 - $200,189.79,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0
24440,1,1) $0 - $100,56.91,1,0,Urban,0,Phone,No E-Mail,0,0,0.0
57503,3,5) $500 - $750,696.34,1,1,Urban,1,Multichannel,Womens E-Mail,1,0,0.0
40434,1,5) $500 - $750,524.37,0,1,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0
31300,1,"6) $750 - $1,000",785.46,1,0,Urban,1,Multichannel,Womens E-Mail,0,0,0.0
26248,2,4) $350 - $500,381.82,0,1,Surburban,0,Web,No E-Mail,0,0,0.0
35029,11,1) $0 - $100,45.51,0,1,Surburban,0,Web,No E-Mail,0,0,0.0
30089,9,4) $350 - $500,438.33,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
42984,7,"7) $1,000 +",1430.26,1,1,Urban,1,Web,Womens E-Mail,0,0,0.0
46401,12,2) $100 - $200,108.56,0,1,Rural,0,Phone,No E-Mail,0,0,0.0
5857,5,2) $100 - $200,120.94,1,0,Rural,1,Phone,No E-Mail,0,0,0.0
23736,7,3) $200 - $350,220.43,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0
44023,7,3) $200 - $350,275.21,1,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
27489,3,1) $0 - $100,43.45,0,1,Urban,0,Web,No E-Mail,0,0,0.0
17106,6,3) $200 - $350,291.5,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
51749,5,2) $100 - $200,162.16,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0
9276,5,2) $100 - $200,139.49,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0
2093,1,1) $0 - $100,50.43,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
54949,7,1) $0 - $100,59.92,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
58142,1,5) $500 - $750,504.69,1,0,Urban,1,Web,No E-Mail,0,0,0.0
53289,4,1) $0 - $100,91.72,0,1,Urban,0,Web,No E-Mail,0,0,0.0
55632,4,3) $200 - $350,240.88,1,0,Urban,0,Web,No E-Mail,0,0,0.0
53549,1,1) $0 - $100,58.46,0,1,Rural,0,Web,Womens E-Mail,1,0,0.0
61669,1,2) $100 - $200,169.18,1,0,Urban,1,Web,Womens E-Mail,0,0,0.0
44596,1,1) $0 - $100,75.91,0,1,Surburban,1,Web,Womens E-Mail,0,0,0.0
36268,12,3) $200 - $350,282.65,1,1,Rural,0,Web,Womens E-Mail,1,0,0.0
47058,1,"6) $750 - $1,000",877.02,0,1,Urban,1,Web,Womens E-Mail,0,0,0.0
118,3,3) $200 - $350,313.6,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
6890,1,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,0,0,0.0
2009,1,3) $200 - $350,221.71,0,1,Rural,0,Multichannel,No E-Mail,0,0,0.0
18343,1,3) $200 - $350,226.42,0,1,Urban,0,Phone,No E-Mail,0,0,0.0
15578,10,2) $100 - $200,135.36,1,0,Urban,1,Web,No E-Mail,0,0,0.0
24432,11,3) $200 - $350,332.92,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
9634,3,4) $350 - $500,383.59,0,1,Urban,0,Multichannel,No E-Mail,0,0,0.0
6952,3,2) $100 - $200,123.59,1,0,Surburban,0,Web,No E-Mail,0,0,0.0
5321,8,1) $0 - $100,29.99,0,1,Rural,0,Web,Womens E-Mail,0,0,0.0
51997,1,3) $200 - $350,249.82,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.0
17122,5,1) $0 - $100,52.42,1,0,Rural,1,Phone,Womens E-Mail,0,0,0.0
32997,4,2) $100 - $200,146.69,0,1,Surburban,0,Web,No E-Mail,1,0,0.0
3419,10,4) $350 - $500,426.64,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0
57938,7,1) $0 - $100,76.39,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0
30513,10,2) $100 - $200,112.28,0,1,Rural,1,Phone,Womens E-Mail,0,0,0.0
47666,7,2) $100 - $200,153.73,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0
44946,9,1) $0 - $100,84.11,0,1,Urban,1,Web,Womens E-Mail,1,0,0.0
7673,5,4) $350 - $500,373.11,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0
6425,7,2) $100 - $200,160.01,0,1,Urban,0,Web,No E-Mail,0,0,0.0
58889,1,1) $0 - $100,53.79,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
56893,2,2) $100 - $200,160.11,0,1,Surburban,0,Web,No E-Mail,0,0,0.0
41460,7,1) $0 - $100,29.99,1,0,Urban,1,Web,No E-Mail,0,0,0.0
62620,6,1) $0 - $100,29.99,0,1,Urban,0,Phone,No E-Mail,0,0,0.0
41863,3,1) $0 - $100,29.99,0,1,Rural,0,Web,No E-Mail,1,0,0.0
60559,3,1) $0 - $100,49.75,0,1,Surburban,1,Web,Womens E-Mail,1,0,0.0
23313,2,2) $100 - $200,153.49,1,0,Surburban,1,Web,No E-Mail,0,0,0.0
19011,2,4) $350 - $500,456.8,1,0,Urban,0,Web,No E-Mail,0,0,0.0
25900,4,1) $0 - $100,29.99,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
260,2,4) $350 - $500,418.81,0,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0
62872,10,2) $100 - $200,179.85,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0
9579,5,1) $0 - $100,29.99,0,1,Urban,1,Web,Womens E-Mail,0,0,0.0
51107,2,5) $500 - $750,616.13,1,0,Urban,1,Multichannel,Womens E-Mail,0,0,0.0
57403,8,1) $0 - $100,32.47,1,0,Urban,1,Phone,No E-Mail,0,0,0.0
28373,8,3) $200 - $350,342.11,0,1,Rural,0,Phone,No E-Mail,0,0,0.0
16940,1,5) $500 - $750,506.24,0,1,Surburban,1,Web,Womens E-Mail,0,0,0.0
24321,8,1) $0 - $100,46.22,1,0,Surburban,0,Web,No E-Mail,0,0,0.0
20925,1,1) $0 - $100,36.48,0,1,Urban,0,Web,No E-Mail,0,0,0.0
35560,11,5) $500 - $750,597.7,0,1,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0
25889,3,1) $0 - $100,29.99,1,0,Rural,0,Phone,Womens E-Mail,0,0,0.0
21301,2,4) $350 - $500,454.78,1,0,Urban,0,Phone,No E-Mail,0,0,0.0
38146,4,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
51456,2,3) $200 - $350,215.14,0,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0
43557,7,1) $0 - $100,72.56,0,1,Surburban,1,Web,No E-Mail,0,0,0.0
41106,3,3) $200 - $350,311.53,1,0,Urban,0,Phone,Womens E-Mail,1,0,0.0
57055,6,4) $350 - $500,489.67,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0
39910,10,1) $0 - $100,29.99,0,1,Rural,1,Phone,No E-Mail,0,0,0.0
17775,6,2) $100 - $200,106.03,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.0
25615,8,2) $100 - $200,102.79,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0
57031,1,2) $100 - $200,184.23,0,1,Rural,1,Phone,No E-Mail,0,0,0.0
10906,4,4) $350 - $500,354.46,0,1,Rural,0,Web,No E-Mail,0,0,0.0
18662,6,2) $100 - $200,127.92,0,1,Rural,0,Phone,Womens E-Mail,0,0,0.0
2415,1,3) $200 - $350,201.22,1,0,Surburban,0,Web,Womens E-Mail,1,0,0.0
48810,3,3) $200 - $350,337.56,1,0,Urban,1,Web,Womens E-Mail,0,0,0.0
32649,9,5) $500 - $750,613.48,1,1,Urban,1,Multichannel,Womens E-Mail,0,0,0.0
13335,10,2) $100 - $200,120.7,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0
58054,12,2) $100 - $200,126.91,1,0,Surburban,0,Web,No E-Mail,0,0,0.0
26306,12,1) $0 - $100,84.47,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0
17008,6,3) $200 - $350,301.82,1,0,Surburban,0,Web,No E-Mail,0,0,0.0
22241,5,"6) $750 - $1,000",987.13,1,1,Urban,1,Multichannel,Womens E-Mail,0,0,0.0
4117,11,4) $350 - $500,481.68,1,1,Urban,1,Multichannel,No E-Mail,0,0,0.0
8495,2,1) $0 - $100,61.44,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0
25173,10,3) $200 - $350,341.99,0,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0
14316,4,5) $500 - $750,525.84,0,1,Surburban,1,Web,Womens E-Mail,0,0,0.0
4044,6,"6) $750 - $1,000",791.34,1,1,Surburban,1,Multichannel,Womens E-Mail,1,0,0.0
63184,1,1) $0 - $100,31.15,0,1,Urban,1,Web,Womens E-Mail,0,0,0.0
37859,2,3) $200 - $350,292.06,0,1,Surburban,1,Web,Womens E-Mail,1,0,0.0
16560,5,1) $0 - $100,98.14,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
19362,1,4) $350 - $500,409.72,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0
63942,3,1) $0 - $100,29.99,1,0,Urban,1,Phone,No E-Mail,0,0,0.0
45698,6,1) $0 - $100,94.86,1,0,Urban,1,Web,Womens E-Mail,0,0,0.0
46689,11,2) $100 - $200,195.25,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0
16155,2,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,0,0,0.0
40995,3,2) $100 - $200,123.3,1,0,Rural,1,Web,Womens E-Mail,0,0,0.0
52540,6,1) $0 - $100,64.26,0,1,Urban,0,Web,No E-Mail,0,0,0.0
46143,1,3) $200 - $350,287.18,1,0,Rural,1,Web,Womens E-Mail,0,0,0.0
43330,4,3) $200 - $350,248.92,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0
51027,5,5) $500 - $750,641.06,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0
37871,4,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
8205,12,3) $200 - $350,253.17,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0
63809,6,4) $350 - $500,353.02,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0
55858,10,5) $500 - $750,532.99,1,1,Surburban,1,Web,No E-Mail,0,0,0.0
62466,7,1) $0 - $100,29.99,1,0,Urban,0,Phone,No E-Mail,0,0,0.0
63482,6,2) $100 - $200,110.02,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0
54192,3,5) $500 - $750,600.77,1,1,Urban,1,Phone,Womens E-Mail,0,0,0.0
50856,10,2) $100 - $200,145.04,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0
3174,10,2) $100 - $200,146.49,1,0,Urban,1,Web,Womens E-Mail,0,0,0.0
52377,1,3) $200 - $350,276.9,1,1,Surburban,0,Web,No E-Mail,0,0,0.0
6939,5,1) $0 - $100,70.51,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0
27463,10,3) $200 - $350,202.61,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0
33415,2,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0.0
39418,10,1) $0 - $100,92.49,1,0,Surburban,1,Web,No E-Mail,0,0,0.0
46601,11,4) $350 - $500,378.33,1,1,Surburban,0,Multichannel,Womens E-Mail,1,0,0.0
27146,4,1) $0 - $100,59.55,0,1,Rural,1,Web,No E-Mail,0,0,0.0
41255,2,1) $0 - $100,48.72,1,0,Urban,1,Web,No E-Mail,0,0,0.0
32255,12,1) $0 - $100,63.45,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0
31594,6,3) $200 - $350,271.38,1,1,Surburban,1,Phone,Womens E-Mail,1,0,0.0
12176,11,1) $0 - $100,35.06,0,1,Urban,0,Phone,No E-Mail,0,0,0.0
1361,10,2) $100 - $200,175.01,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0
27681,6,3) $200 - $350,284.88,1,0,Urban,0,Phone,Womens E-Mail,1,0,0.0
50036,6,5) $500 - $750,607.99,1,1,Urban,1,Web,Womens E-Mail,0,0,0.0
44378,7,1) $0 - $100,74.62,0,1,Surburban,0,Web,No E-Mail,0,0,0.0
25255,6,4) $350 - $500,412.74,0,1,Surburban,0,Web,No E-Mail,0,0,0.0
42177,2,2) $100 - $200,192.35,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0
552,4,2) $100 - $200,127.51,1,0,Urban,1,Web,No E-Mail,0,0,0.0
44304,2,2) $100 - $200,142.22,1,0,Rural,0,Web,No E-Mail,0,0,0.0
29191,3,3) $200 - $350,212.67,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0
629,3,1) $0 - $100,54.79,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0
49858,5,2) $100 - $200,103.34,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0
9749,5,5) $500 - $750,551.56,1,1,Urban,1,Web,No E-Mail,0,0,0.0
46237,5,3) $200 - $350,212.41,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0
47833,9,3) $200 - $350,227.9,1,1,Urban,1,Phone,Womens E-Mail,1,0,0.0
40252,11,1) $0 - $100,78.74,0,1,Urban,1,Phone,No E-Mail,0,0,0.0
9952,12,5) $500 - $750,508.07,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0
35100,10,1) $0 - $100,54.98,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0
61389,7,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,1,0,0.0
15763,8,3) $200 - $350,321.32,0,1,Urban,1,Phone,No E-Mail,0,0,0.0
45154,2,5) $500 - $750,512.36,0,1,Urban,1,Web,No E-Mail,0,0,0.0
6992,2,3) $200 - $350,288.46,0,1,Surburban,1,Web,Womens E-Mail,0,0,0.0
39906,5,4) $350 - $500,354.17,1,0,Urban,0,Phone,No E-Mail,0,0,0.0
47114,11,1) $0 - $100,29.99,0,1,Urban,0,Phone,No E-Mail,0,0,0.0
4058,1,1) $0 - $100,40.08,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0
17680,1,4) $350 - $500,420.76,1,0,Surburban,1,Web,No E-Mail,0,0,0.0
31287,2,3) $200 - $350,209.57,1,1,Surburban,0,Phone,No E-Mail,0,0,0.0
4829,12,2) $100 - $200,139.18,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
27325,12,2) $100 - $200,127.62,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0
29388,3,5) $500 - $750,538.5,1,1,Urban,1,Phone,No E-Mail,0,0,0.0
23857,4,1) $0 - $100,78.73,1,0,Surburban,1,Web,Womens E-Mail,0,0,0.0
5873,7,3) $200 - $350,347.25,1,0,Rural,1,Multichannel,Womens E-Mail,0,0,0.0
59405,5,1) $0 - $100,29.99,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
42682,12,1) $0 - $100,54.07,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0
48117,3,"7) $1,000 +",1534.52,0,1,Rural,1,Phone,Womens E-Mail,0,0,0.0
51083,12,2) $100 - $200,171.14,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0
32404,4,1) $0 - $100,29.99,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0
19727,1,"6) $750 - $1,000",885.02,1,0,Surburban,1,Web,Womens E-Mail,0,0,0.0
14147,3,3) $200 - $350,339.76,1,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0
17239,1,"6) $750 - $1,000",802.73,0,1,Surburban,1,Web,No E-Mail,0,0,0.0
7174,9,5) $500 - $750,615.19,1,0,Surburban,1,Web,Womens E-Mail,0,0,0.0
34203,4,5) $500 - $750,616.39,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
38813,5,3) $200 - $350,326.7,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
41685,3,3) $200 - $350,237.22,0,1,Urban,1,Multichannel,Womens E-Mail,0,0,0.0
16604,7,3) $200 - $350,230.96,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0.0
52498,2,1) $0 - $100,93.15,0,1,Surburban,0,Phone,No E-Mail,1,0,0.0
49381,10,1) $0 - $100,66.49,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
13479,7,1) $0 - $100,58.55,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
52061,8,2) $100 - $200,151.74,0,1,Surburban,1,Web,No E-Mail,0,0,0.0
62484,1,2) $100 - $200,161.05,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0
46372,10,1) $0 - $100,29.99,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0
33172,2,2) $100 - $200,141.6,0,1,Urban,0,Phone,No E-Mail,1,0,0.0
23412,5,4) $350 - $500,406.35,1,0,Urban,0,Multichannel,Womens E-Mail,0,0,0.0
62348,8,4) $350 - $500,472.32,1,1,Rural,0,Multichannel,No E-Mail,0,0,0.0
9011,10,4) $350 - $500,400.87,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0
54748,12,3) $200 - $350,201.92,1,1,Urban,0,Phone,Womens E-Mail,1,0,0.0
50110,8,1) $0 - $100,33.51,0,1,Rural,0,Web,No E-Mail,0,0,0.0
41352,2,1) $0 - $100,29.99,0,1,Rural,1,Web,Womens E-Mail,0,0,0.0
57429,4,4) $350 - $500,390.36,1,0,Urban,0,Web,No E-Mail,1,0,0.0
60026,7,3) $200 - $350,324.85,1,0,Rural,0,Web,Womens E-Mail,0,0,0.0
16207,5,2) $100 - $200,135.73,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0
11113,6,4) $350 - $500,382.55,1,1,Surburban,0,Phone,No E-Mail,0,0,0.0
39582,7,3) $200 - $350,202.19,0,1,Surburban,1,Web,Womens E-Mail,0,0,0.0
43962,2,1) $0 - $100,41.69,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.0
45787,7,3) $200 - $350,267.54,0,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0
6841,3,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0
13223,4,5) $500 - $750,559.8,1,0,Surburban,1,Multichannel,No E-Mail,0,0,0.0
44958,10,2) $100 - $200,185.94,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0
7397,5,1) $0 - $100,93.31,1,0,Urban,1,Phone,No E-Mail,0,0,0.0
49122,1,2) $100 - $200,128.21,1,0,Urban,0,Web,No E-Mail,1,0,0.0
48544,11,1) $0 - $100,88.44,1,0,Rural,0,Web,Womens E-Mail,0,0,0.0
4520,3,1) $0 - $100,83.46,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0
14144,5,1) $0 - $100,78.3,1,0,Urban,1,Web,No E-Mail,0,0,0.0
56682,9,4) $350 - $500,411.58,1,0,Rural,0,Phone,No E-Mail,1,0,0.0
27097,4,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,0,0,0.0
34348,10,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,0,0,0.0
12093,12,1) $0 - $100,46.21,1,0,Rural,0,Web,No E-Mail,0,0,0.0
8612,10,2) $100 - $200,138.67,0,1,Surburban,0,Web,No E-Mail,0,0,0.0
29753,6,1) $0 - $100,63.48,1,0,Rural,0,Web,Womens E-Mail,0,0,0.0
56305,11,1) $0 - $100,73.26,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0
43061,9,1) $0 - $100,87.2,0,1,Urban,0,Phone,No E-Mail,0,0,0.0
36461,9,"6) $750 - $1,000",810.64,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
62773,12,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0
14052,9,2) $100 - $200,125.43,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0
12220,11,3) $200 - $350,291.82,0,1,Surburban,0,Web,No E-Mail,0,0,0.0
6398,3,4) $350 - $500,489.92,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.0
36485,10,1) $0 - $100,40.01,1,0,Surburban,0,Phone,Womens E-Mail,1,0,0.0
61525,2,2) $100 - $200,174.95,0,1,Surburban,0,Web,No E-Mail,0,0,0.0
46799,9,1) $0 - $100,75.28,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0
60025,9,3) $200 - $350,237.19,1,1,Urban,0,Web,No E-Mail,1,0,0.0
31984,1,4) $350 - $500,373.94,1,0,Urban,0,Phone,No E-Mail,0,0,0.0
5958,9,1) $0 - $100,35.94,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
49841,12,2) $100 - $200,113.93,1,0,Urban,1,Web,No E-Mail,0,0,0.0
59006,9,1) $0 - $100,59.77,0,1,Urban,1,Phone,Womens E-Mail,0,0,0.0
63710,8,1) $0 - $100,29.99,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0
32183,5,1) $0 - $100,76.27,1,0,Rural,0,Web,No E-Mail,0,0,0.0
4736,4,2) $100 - $200,157.88,0,1,Urban,1,Phone,Womens E-Mail,0,0,0.0
31918,4,1) $0 - $100,29.99,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0
49116,1,5) $500 - $750,732.2,0,1,Rural,1,Phone,Womens E-Mail,0,0,0.0
37216,7,2) $100 - $200,194.46,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
175,5,4) $350 - $500,399.46,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0
27622,5,1) $0 - $100,29.99,1,0,Rural,0,Phone,No E-Mail,0,0,0.0
36456,10,3) $200 - $350,200.13,1,0,Rural,0,Multichannel,Womens E-Mail,1,0,0.0
10720,9,2) $100 - $200,163.29,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0
10486,1,2) $100 - $200,131.25,0,1,Urban,1,Phone,Womens E-Mail,1,0,0.0
198,10,1) $0 - $100,36.28,1,0,Urban,1,Web,No E-Mail,0,0,0.0
36618,2,2) $100 - $200,117.48,1,0,Urban,1,Phone,No E-Mail,0,0,0.0
7598,2,1) $0 - $100,69.86,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0
3724,3,"6) $750 - $1,000",752.23,1,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
55263,10,4) $350 - $500,497.29,1,0,Rural,0,Web,No E-Mail,0,0,0.0
3466,5,1) $0 - $100,72.59,1,0,Rural,1,Phone,No E-Mail,0,0,0.0
16268,8,1) $0 - $100,33.45,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0
3255,6,1) $0 - $100,43.52,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
2909,10,1) $0 - $100,50.46,0,1,Rural,1,Phone,Womens E-Mail,1,0,0.0
26807,4,"6) $750 - $1,000",879.55,0,1,Surburban,1,Multichannel,No E-Mail,0,0,0.0
40297,7,5) $500 - $750,621.88,1,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
332,10,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,1,1,149.28
8820,9,1) $0 - $100,88.07,1,0,Rural,0,Web,No E-Mail,0,0,0.0
50700,6,4) $350 - $500,401.75,0,1,Rural,1,Multichannel,No E-Mail,0,0,0.0
20491,11,4) $350 - $500,416.9,1,0,Surburban,0,Multichannel,Womens E-Mail,0,0,0.0
44985,9,1) $0 - $100,68.92,0,1,Urban,1,Web,No E-Mail,0,0,0.0
5708,2,1) $0 - $100,45.45,0,1,Surburban,1,Web,No E-Mail,0,0,0.0
466,9,1) $0 - $100,69.9,1,0,Surburban,1,Web,Womens E-Mail,0,0,0.0
45072,2,3) $200 - $350,201.76,1,1,Urban,0,Web,No E-Mail,0,0,0.0
47046,4,5) $500 - $750,718.93,1,1,Urban,1,Web,No E-Mail,0,0,0.0
53084,1,5) $500 - $750,611.54,0,1,Urban,1,Multichannel,No E-Mail,0,0,0.0
63675,9,1) $0 - $100,80.35,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
19125,2,2) $100 - $200,169.43,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0
235,4,3) $200 - $350,225.89,1,1,Rural,1,Web,Womens E-Mail,0,0,0.0
